"analysis_protocol","method","genes","active_genes","auroc","average_precision","effect_spearman_active","direction_accuracy_active","calls_fdr_0_10","directional_recall_fdr_0_10","empirical_fdp_fdr_0_10","f1_fdr_0_10","negative_control_p_below_0_05","scenario_id","seed","moi","high_quality_guide_fraction","genes_simulated","replicates","is_baseline"
"barcs-external-headtohead-v1","limma-voom",1000,209,0.950937278836673,0.915019295494545,0.929903297328806,0.980861244019139,203,0.827751196172249,0.147783251231527,0.839805825242718,0.122448979591837,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250728,0.25,0.9,1000,4,FALSE
"barcs-external-headtohead-v1","BARCS-original",400,79,0.968886785756536,0.954678377855369,0.961635832521909,0.974683544303797,67,0.835443037974684,0.0149253731343284,0.904109589041096,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","BARCS-partial",400,79,0.95196971489412,0.898328706503305,0.950973709834469,1,48,0.569620253164557,0.0625,0.708661417322835,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","BARCS-EB",400,79,0.964864545131906,0.934499304822309,0.951436222005842,1,54,0.670886075949367,0.0185185185185185,0.796992481203008,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","MAGeCK-MLE",400,79,0.96872905083008,0.944405259258771,0.951393326413226,1,72,0.860759493670886,0.0555555555555556,0.900662251655629,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","edgeR-QL",400,79,0.970858472337237,0.956816762304189,0.96222005842259,0.974683544303797,99,0.936708860759494,0.252525252525253,0.831460674157303,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","DESeq2",400,79,0.966875665444221,0.954786478633592,0.966187925998053,0.974683544303797,102,0.962025316455696,0.254901960784314,0.839779005524862,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","limma-voom",400,79,0.970109231436571,0.954451780071855,0.96333982473223,0.974683544303797,88,0.924050632911392,0.170454545454545,0.874251497005988,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","BARCS-original",400,60,0.973970588235294,0.930519317026983,0.93626007224229,1,60,0.85,0.15,0.85,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","BARCS-partial",400,60,0.952990196078431,0.866030323407862,0.940650180605724,1,36,0.566666666666667,0.0555555555555556,0.708333333333333,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","BARCS-EB",400,60,0.972107843137255,0.931405051851113,0.937093637121423,1,41,0.683333333333333,0,0.811881188118812,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","MAGeCK-MLE",400,60,0.985049019607843,0.954243652287563,0.943762156154488,1,60,0.883333333333333,0.116666666666667,0.883333333333333,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","edgeR-QL",400,60,0.982450980392157,0.94959649064653,0.934870797443735,0.983333333333333,82,0.916666666666667,0.329268292682927,0.774647887323944,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","DESeq2",400,60,0.980049019607843,0.948528138203361,0.919255348707975,0.983333333333333,82,0.916666666666667,0.329268292682927,0.774647887323944,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","limma-voom",400,60,0.980147058823529,0.9441891479852,0.941372603500973,1,78,0.916666666666667,0.294871794871795,0.797101449275362,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","BARCS-original",400,92,0.972402597402597,0.959299719852224,0.92897985604858,0.989130434782609,92,0.902173913043478,0.0978260869565217,0.902173913043478,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","BARCS-partial",400,92,0.944028797289667,0.896334312833491,0.942003298244532,1,47,0.510869565217391,0,0.676258992805755,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","BARCS-EB",400,92,0.966156126482213,0.948687557752024,0.942326957754728,1,55,0.597826086956522,0,0.748299319727891,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","MAGeCK-MLE",400,92,0.97656691134952,0.964670676549174,0.936516498928841,1,88,0.902173913043478,0.0568181818181818,0.922222222222222,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","edgeR-QL",400,92,0.974273009599097,0.963751682771231,0.927916403372224,0.989130434782609,113,0.945652173913043,0.230088495575221,0.848780487804878,0.0555555555555556,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","DESeq2",400,92,0.97759034443817,0.966737441156676,0.925404189078803,0.989130434782609,113,0.956521739130435,0.221238938053097,0.858536585365854,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","limma-voom",400,92,0.972720214568041,0.962589551686167,0.926775888907726,0.989130434782609,108,0.945652173913043,0.194444444444444,0.87,0.0555555555555556,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","BARCS-original",400,102,0.960060534280826,0.950521737776022,0.94856687267813,1,89,0.843137254901961,0.0337078651685393,0.900523560209424,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250727,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","BARCS-partial",400,102,0.947196999605211,0.918562151220477,0.955748059100599,0.980392156862745,68,0.637254901960784,0.0441176470588235,0.764705882352941,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250727,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","BARCS-EB",400,102,0.958251085669167,0.944337144035046,0.955589733730655,0.980392156862745,73,0.715686274509804,0,0.834285714285714,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250727,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","MAGeCK-MLE",400,102,0.960060534280826,0.953354005960742,0.954232659131133,0.990196078431373,89,0.843137254901961,0.0337078651685393,0.900523560209424,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250727,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","edgeR-QL",400,102,0.962758257665482,0.954768058760282,0.947255033898593,1,109,0.931372549019608,0.128440366972477,0.900473933649289,0.15,"moi_0.25_quality_0.9_genes_400_replicates_6",20250727,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","DESeq2",400,102,0.959830240821161,0.950189643611989,0.942833232495151,0.990196078431373,107,0.911764705882353,0.130841121495327,0.889952153110048,0.15,"moi_0.25_quality_0.9_genes_400_replicates_6",20250727,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","limma-voom",400,102,0.961146203447822,0.95382087279509,0.951394111427133,1,106,0.92156862745098,0.113207547169811,0.903846153846154,0.1,"moi_0.25_quality_0.9_genes_400_replicates_6",20250727,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","BARCS-original",400,90,0.962759856630824,0.951375656672159,0.930394698934025,0.988888888888889,91,0.911111111111111,0.0989010989010989,0.906077348066298,0.0434782608695652,"moi_0.25_quality_0.9_genes_400_replicates_6",20250728,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","BARCS-partial",400,90,0.949032258064516,0.918548229721533,0.933572045931596,0.977777777777778,74,0.755555555555556,0.0810810810810811,0.829268292682927,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250728,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","BARCS-EB",400,90,0.95989247311828,0.94868289347011,0.936963411120714,0.977777777777778,75,0.822222222222222,0.0133333333333333,0.896969696969697,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250728,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","MAGeCK-MLE",400,90,0.97247311827957,0.957488810983995,0.940387702185455,0.988888888888889,87,0.911111111111111,0.0574712643678161,0.926553672316384,0.0434782608695652,"moi_0.25_quality_0.9_genes_400_replicates_6",20250728,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","edgeR-QL",400,90,0.968924731182796,0.957491251300993,0.932123307404206,0.988888888888889,111,0.944444444444444,0.234234234234234,0.845771144278607,0.0434782608695652,"moi_0.25_quality_0.9_genes_400_replicates_6",20250728,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","DESeq2",400,90,0.967132616487455,0.957967068495397,0.937045725809771,0.988888888888889,108,0.944444444444444,0.212962962962963,0.858585858585859,0.0869565217391304,"moi_0.25_quality_0.9_genes_400_replicates_6",20250728,0.25,0.9,400,6,FALSE
"barcs-external-headtohead-v1","limma-voom",400,90,0.971003584229391,0.959467838525716,0.931069679384286,0.988888888888889,107,0.944444444444444,0.205607476635514,0.862944162436548,0.0869565217391304,"moi_0.25_quality_0.9_genes_400_replicates_6",20250728,0.25,0.9,400,6,FALSE
