"scenario_id","method","design","moi","high_quality_guide_fraction","genes","replicates","is_baseline","metric","n","mean","sd","se"
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-original","Two 25% tails",0.25,0.9,400,6,FALSE,"direction_accuracy_active",5,0.990540573595059,0.0104298061775364,0.00466435112102372
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-original","Unsorted 0-100%",0.25,0.9,400,6,FALSE,"direction_accuracy_active",5,0.514858975327427,0.057386544082844,0.0256640427126055
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-partial","Low + bulk + high",0.25,0.9,400,6,FALSE,"direction_accuracy_active",5,0.991633986928105,0.0114928651714161,0.00513976555590522
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-partial","Two 25% tails",0.25,0.9,400,6,FALSE,"direction_accuracy_active",5,0.991895424836601,0.0128460889022859,0.0057449456061034
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-partial","Unsorted 0-100%",0.25,0.9,400,6,FALSE,"direction_accuracy_active",5,0.533283693224125,0.0487284743365011,0.0217920362112541
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-EB","Low + bulk + high",0.4,0.9,400,4,FALSE,"direction_accuracy_active",5,0.991372872759451,0.00852509634317419,0.00381253898761447
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-EB","Two 25% tails",0.4,0.9,400,4,FALSE,"direction_accuracy_active",5,0.981603699267269,0.0163961323510655,0.0073325733010132
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-EB","Unsorted 0-100%",0.4,0.9,400,4,FALSE,"direction_accuracy_active",5,0.461801360426761,0.07631100821526,0.0341273203601732
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-NORM","Low + bulk + high",0.4,0.9,400,4,FALSE,"direction_accuracy_active",5,0.990753702324812,0.0104046443208562,0.00465309839662831
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-NORM","Two 25% tails",0.4,0.9,400,4,FALSE,"direction_accuracy_active",5,0.990753702324812,0.0104046443208562,0.00465309839662831
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-NORM","Unsorted 0-100%",0.4,0.9,400,4,FALSE,"direction_accuracy_active",5,0.490720536976486,0.0635098168447567,0.0284024535406874
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-original","Low + bulk + high",0.4,0.9,400,4,FALSE,"direction_accuracy_active",5,0.979739533311031,0.0154991562090548,0.00693143337546688
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-original","Two 25% tails",0.4,0.9,400,4,FALSE,"direction_accuracy_active",5,0.979739533311031,0.0154991562090548,0.00693143337546688
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-original","Unsorted 0-100%",0.4,0.9,400,4,FALSE,"direction_accuracy_active",5,0.505641742295891,0.0382318528054002,0.0170978043557282
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-partial","Low + bulk + high",0.4,0.9,400,4,FALSE,"direction_accuracy_active",5,0.993546785802929,0.00917167347575175,0.00410169707184254
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-partial","Two 25% tails",0.4,0.9,400,4,FALSE,"direction_accuracy_active",5,0.981603699267269,0.0163961323510655,0.0073325733010132
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-partial","Unsorted 0-100%",0.4,0.9,400,4,FALSE,"direction_accuracy_active",5,0.472420207121557,0.0759177159780342,0.0339514347246813
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-EB","Low + bulk + high",0.1,0.9,400,4,FALSE,"directional_recall_fdr_0_10",5,0.660597623749555,0.0810415700308628,0.0362428919184638
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-EB","Two 25% tails",0.1,0.9,400,4,FALSE,"directional_recall_fdr_0_10",5,0.619934856349438,0.0522242617771472,0.023355399881689
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-EB","Unsorted 0-100%",0.1,0.9,400,4,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-NORM","Low + bulk + high",0.1,0.9,400,4,FALSE,"directional_recall_fdr_0_10",5,0.353054629299895,0.0619519171843357,0.0277057396321224
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-NORM","Two 25% tails",0.1,0.9,400,4,FALSE,"directional_recall_fdr_0_10",5,0.350243848043712,0.073400330830428,0.0328256258615621
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-NORM","Unsorted 0-100%",0.1,0.9,400,4,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-original","Low + bulk + high",0.1,0.9,400,4,FALSE,"directional_recall_fdr_0_10",5,0.865882424883364,0.0259771027998369,0.0116173135437871
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-original","Two 25% tails",0.1,0.9,400,4,FALSE,"directional_recall_fdr_0_10",5,0.761458268135726,0.043255433329386,0.0193444178641434
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-original","Unsorted 0-100%",0.1,0.9,400,4,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-partial","Low + bulk + high",0.1,0.9,400,4,FALSE,"directional_recall_fdr_0_10",5,0.549348563494376,0.0838903161830676,0.037516889927858
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-partial","Two 25% tails",0.1,0.9,400,4,FALSE,"directional_recall_fdr_0_10",5,0.510703738475761,0.0921870277004476,0.0412272921163714
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-partial","Unsorted 0-100%",0.1,0.9,400,4,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.25_quality_0.6_genes_400_replicates_4","BARCS-EB","Low + bulk + high",0.25,0.6,400,4,FALSE,"directional_recall_fdr_0_10",5,0.141958303564341,0.0687618403281823,0.0307512298463604
"moi_0.25_quality_0.6_genes_400_replicates_4","BARCS-EB","Two 25% tails",0.25,0.6,400,4,FALSE,"directional_recall_fdr_0_10",5,0.136248908470271,0.0465263916015554,0.0208072348737706
"moi_0.25_quality_0.6_genes_400_replicates_4","BARCS-EB","Unsorted 0-100%",0.25,0.6,400,4,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.25_quality_0.6_genes_400_replicates_4","BARCS-NORM","Low + bulk + high",0.25,0.6,400,4,FALSE,"directional_recall_fdr_0_10",5,0.0055052790346908,0.00756782727258045,0.00338443524469335
"moi_0.25_quality_0.6_genes_400_replicates_4","BARCS-NORM","Two 25% tails",0.25,0.6,400,4,FALSE,"directional_recall_fdr_0_10",5,0.0055052790346908,0.00756782727258045,0.00338443524469335
"moi_0.25_quality_0.6_genes_400_replicates_4","BARCS-NORM","Unsorted 0-100%",0.25,0.6,400,4,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.25_quality_0.6_genes_400_replicates_4","BARCS-original","Low + bulk + high",0.25,0.6,400,4,FALSE,"directional_recall_fdr_0_10",5,0.33053673493689,0.0999068916445218,0.0446797202275713
"moi_0.25_quality_0.6_genes_400_replicates_4","BARCS-original","Two 25% tails",0.25,0.6,400,4,FALSE,"directional_recall_fdr_0_10",5,0.203984530046837,0.0474689771754331,0.0212287719573309
"moi_0.25_quality_0.6_genes_400_replicates_4","BARCS-original","Unsorted 0-100%",0.25,0.6,400,4,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.25_quality_0.6_genes_400_replicates_4","BARCS-partial","Low + bulk + high",0.25,0.6,400,4,FALSE,"directional_recall_fdr_0_10",5,0.114854479241089,0.0384940569051554,0.0172150655939345
"moi_0.25_quality_0.6_genes_400_replicates_4","BARCS-partial","Two 25% tails",0.25,0.6,400,4,FALSE,"directional_recall_fdr_0_10",5,0.103694927363658,0.0593435242232593,0.0265392308375227
"moi_0.25_quality_0.6_genes_400_replicates_4","BARCS-partial","Unsorted 0-100%",0.25,0.6,400,4,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.25_quality_0.75_genes_400_replicates_4","BARCS-EB","Low + bulk + high",0.25,0.75,400,4,FALSE,"directional_recall_fdr_0_10",5,0.357302991323448,0.0739341937415177,0.0330643766135346
"moi_0.25_quality_0.75_genes_400_replicates_4","BARCS-EB","Two 25% tails",0.25,0.75,400,4,FALSE,"directional_recall_fdr_0_10",5,0.363091535034887,0.0906397909880649,0.0405353468231372
"moi_0.25_quality_0.75_genes_400_replicates_4","BARCS-EB","Unsorted 0-100%",0.25,0.75,400,4,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.25_quality_0.75_genes_400_replicates_4","BARCS-NORM","Low + bulk + high",0.25,0.75,400,4,FALSE,"directional_recall_fdr_0_10",5,0.0359306854717293,0.0379865457847601,0.0169880997210264
"moi_0.25_quality_0.75_genes_400_replicates_4","BARCS-NORM","Two 25% tails",0.25,0.75,400,4,FALSE,"directional_recall_fdr_0_10",5,0.0267515614224242,0.0365521983894276,0.0163466400651637
"moi_0.25_quality_0.75_genes_400_replicates_4","BARCS-NORM","Unsorted 0-100%",0.25,0.75,400,4,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.25_quality_0.75_genes_400_replicates_4","BARCS-original","Low + bulk + high",0.25,0.75,400,4,FALSE,"directional_recall_fdr_0_10",5,0.632247703768291,0.0578305667908312,0.0258626157043281
"moi_0.25_quality_0.75_genes_400_replicates_4","BARCS-original","Two 25% tails",0.25,0.75,400,4,FALSE,"directional_recall_fdr_0_10",5,0.477184752246908,0.076631329957337,0.0342705725981643
"moi_0.25_quality_0.75_genes_400_replicates_4","BARCS-original","Unsorted 0-100%",0.25,0.75,400,4,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.25_quality_0.75_genes_400_replicates_4","BARCS-partial","Low + bulk + high",0.25,0.75,400,4,FALSE,"directional_recall_fdr_0_10",5,0.257994551688756,0.115174688058146,0.0515076863570696
"moi_0.25_quality_0.75_genes_400_replicates_4","BARCS-partial","Two 25% tails",0.25,0.75,400,4,FALSE,"directional_recall_fdr_0_10",5,0.24594034711003,0.122731282174448,0.0548870979815546
"moi_0.25_quality_0.75_genes_400_replicates_4","BARCS-partial","Unsorted 0-100%",0.25,0.75,400,4,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.25_quality_0.9_genes_100_replicates_4","BARCS-EB","Low + bulk + high",0.25,0.9,100,4,FALSE,"directional_recall_fdr_0_10",5,0.549472450307354,0.160752166252547,0.0718905542542085
"moi_0.25_quality_0.9_genes_100_replicates_4","BARCS-EB","Two 25% tails",0.25,0.9,100,4,FALSE,"directional_recall_fdr_0_10",5,0.45539305424687,0.126439278104223,0.0565453641734087
"moi_0.25_quality_0.9_genes_100_replicates_4","BARCS-EB","Unsorted 0-100%",0.25,0.9,100,4,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.25_quality_0.9_genes_100_replicates_4","BARCS-NORM","Low + bulk + high",0.25,0.9,100,4,FALSE,"directional_recall_fdr_0_10",5,0.143299120563557,0.0981476669515335,0.0438929710273277
"moi_0.25_quality_0.9_genes_100_replicates_4","BARCS-NORM","Two 25% tails",0.25,0.9,100,4,FALSE,"directional_recall_fdr_0_10",5,0.130799120563557,0.113750547452047,0.0508707913161184
"moi_0.25_quality_0.9_genes_100_replicates_4","BARCS-NORM","Unsorted 0-100%",0.25,0.9,100,4,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.25_quality_0.9_genes_100_replicates_4","BARCS-original","Low + bulk + high",0.25,0.9,100,4,FALSE,"directional_recall_fdr_0_10",5,0.76540572979764,0.083989121733657,0.0375610771133924
"moi_0.25_quality_0.9_genes_100_replicates_4","BARCS-original","Two 25% tails",0.25,0.9,100,4,FALSE,"directional_recall_fdr_0_10",5,0.657993000403823,0.0613710426461359,0.0274459646413597
"moi_0.25_quality_0.9_genes_100_replicates_4","BARCS-original","Unsorted 0-100%",0.25,0.9,100,4,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.25_quality_0.9_genes_100_replicates_4","BARCS-partial","Low + bulk + high",0.25,0.9,100,4,FALSE,"directional_recall_fdr_0_10",5,0.428121550679769,0.15914439203227,0.0711715357644065
"moi_0.25_quality_0.9_genes_100_replicates_4","BARCS-partial","Two 25% tails",0.25,0.9,100,4,FALSE,"directional_recall_fdr_0_10",5,0.41455164445641,0.072020824701833,0.0322086919657789
"moi_0.25_quality_0.9_genes_100_replicates_4","BARCS-partial","Unsorted 0-100%",0.25,0.9,100,4,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.25_quality_0.9_genes_1000_replicates_4","BARCS-EB","Low + bulk + high",0.25,0.9,1000,4,FALSE,"directional_recall_fdr_0_10",5,0.549917155729122,0.0303114614944829,0.0135556976798062
"moi_0.25_quality_0.9_genes_1000_replicates_4","BARCS-EB","Two 25% tails",0.25,0.9,1000,4,FALSE,"directional_recall_fdr_0_10",5,0.527512814578548,0.0261798510436327,0.0117079853148763
"moi_0.25_quality_0.9_genes_1000_replicates_4","BARCS-EB","Unsorted 0-100%",0.25,0.9,1000,4,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.25_quality_0.9_genes_1000_replicates_4","BARCS-NORM","Low + bulk + high",0.25,0.9,1000,4,FALSE,"directional_recall_fdr_0_10",5,0.148219187279595,0.0551150474433454,0.0246481985332893
"moi_0.25_quality_0.9_genes_1000_replicates_4","BARCS-NORM","Two 25% tails",0.25,0.9,1000,4,FALSE,"directional_recall_fdr_0_10",5,0.14100168435562,0.0421035632413125,0.0188292859005072
"moi_0.25_quality_0.9_genes_1000_replicates_4","BARCS-NORM","Unsorted 0-100%",0.25,0.9,1000,4,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.25_quality_0.9_genes_1000_replicates_4","BARCS-original","Low + bulk + high",0.25,0.9,1000,4,FALSE,"directional_recall_fdr_0_10",5,0.741685427171059,0.035886624008384,0.0160489861531445
"moi_0.25_quality_0.9_genes_1000_replicates_4","BARCS-original","Two 25% tails",0.25,0.9,1000,4,FALSE,"directional_recall_fdr_0_10",5,0.625904862822135,0.0277499836977923,0.0124101699845549
"moi_0.25_quality_0.9_genes_1000_replicates_4","BARCS-original","Unsorted 0-100%",0.25,0.9,1000,4,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.25_quality_0.9_genes_1000_replicates_4","BARCS-partial","Low + bulk + high",0.25,0.9,1000,4,FALSE,"directional_recall_fdr_0_10",5,0.451292463963453,0.0891677206100979,0.0398770169365776
"moi_0.25_quality_0.9_genes_1000_replicates_4","BARCS-partial","Two 25% tails",0.25,0.9,1000,4,FALSE,"directional_recall_fdr_0_10",5,0.430094712472578,0.055555681675911,0.0248452561527353
"moi_0.25_quality_0.9_genes_1000_replicates_4","BARCS-partial","Unsorted 0-100%",0.25,0.9,1000,4,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.25_quality_0.9_genes_400_replicates_1","BARCS-EB","Low + bulk + high",0.25,0.9,400,1,FALSE,"directional_recall_fdr_0_10",5,0.117285369477088,0.0882748349978552,0.0394777063515563
"moi_0.25_quality_0.9_genes_400_replicates_1","BARCS-NORM","Low + bulk + high",0.25,0.9,400,1,FALSE,"directional_recall_fdr_0_10",5,0.00725490196078432,0.00998845931525493,0.00446697480388021
"moi_0.25_quality_0.9_genes_400_replicates_1","BARCS-original","Low + bulk + high",0.25,0.9,400,1,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.25_quality_0.9_genes_400_replicates_1","BARCS-partial","Low + bulk + high",0.25,0.9,400,1,FALSE,"directional_recall_fdr_0_10",5,0.128342236179006,0.030354800253222,0.0135750793619265
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-EB","Low + bulk + high",0.25,0.9,400,3,FALSE,"directional_recall_fdr_0_10",5,0.472344380056187,0.105400433008188,0.0471365066128441
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-EB","Two 25% tails",0.25,0.9,400,3,FALSE,"directional_recall_fdr_0_10",5,0.450634961744742,0.0891595443272672,0.039873360391735
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-EB","Unsorted 0-100%",0.25,0.9,400,3,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-NORM","Low + bulk + high",0.25,0.9,400,3,FALSE,"directional_recall_fdr_0_10",5,0.0996033827216449,0.0822669982853518,0.0367909200941811
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-NORM","Two 25% tails",0.25,0.9,400,3,FALSE,"directional_recall_fdr_0_10",5,0.0951785065521347,0.0575737021824985,0.0257477423592789
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-NORM","Unsorted 0-100%",0.25,0.9,400,3,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-original","Low + bulk + high",0.25,0.9,400,3,FALSE,"directional_recall_fdr_0_10",5,0.694898687414793,0.0926696523424847,0.0414431284178137
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-original","Two 25% tails",0.25,0.9,400,3,FALSE,"directional_recall_fdr_0_10",5,0.431150931111759,0.0295325525037955,0.0132073589895137
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-original","Unsorted 0-100%",0.25,0.9,400,3,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-partial","Low + bulk + high",0.25,0.9,400,3,FALSE,"directional_recall_fdr_0_10",5,0.436476235696994,0.105979866227542,0.0473956370262238
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-partial","Two 25% tails",0.25,0.9,400,3,FALSE,"directional_recall_fdr_0_10",5,0.347596591379168,0.105086441993487,0.0469960855622049
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-partial","Unsorted 0-100%",0.25,0.9,400,3,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-EB","Low + bulk + high",0.25,0.9,400,4,TRUE,"directional_recall_fdr_0_10",5,0.550585033866785,0.123600760443563,0.0552759404844949
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-EB","Two 25% tails",0.25,0.9,400,4,TRUE,"directional_recall_fdr_0_10",5,0.516975730303128,0.142912030217539,0.0639122028737841
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-EB","Unsorted 0-100%",0.25,0.9,400,4,TRUE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-NORM","Low + bulk + high",0.25,0.9,400,4,TRUE,"directional_recall_fdr_0_10",5,0.208521839849497,0.079144490876505,0.0353944923288954
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-NORM","Two 25% tails",0.25,0.9,400,4,TRUE,"directional_recall_fdr_0_10",5,0.193245419980504,0.0783606448219405,0.0350439457165152
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-NORM","Unsorted 0-100%",0.25,0.9,400,4,TRUE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-original","Low + bulk + high",0.25,0.9,400,4,TRUE,"directional_recall_fdr_0_10",5,0.764227718605329,0.0885358127998467,0.0395944191727306
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-original","Two 25% tails",0.25,0.9,400,4,TRUE,"directional_recall_fdr_0_10",5,0.664251747295873,0.0588723565794793,0.0263285182614645
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-original","Unsorted 0-100%",0.25,0.9,400,4,TRUE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-partial","Low + bulk + high",0.25,0.9,400,4,TRUE,"directional_recall_fdr_0_10",5,0.449911870820609,0.16091484635617,0.0719633070082661
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-partial","Two 25% tails",0.25,0.9,400,4,TRUE,"directional_recall_fdr_0_10",5,0.403607073355851,0.154899205228783,0.0692730305104501
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-partial","Unsorted 0-100%",0.25,0.9,400,4,TRUE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-EB","Low + bulk + high",0.25,0.9,400,6,FALSE,"directional_recall_fdr_0_10",5,0.69799079859425,0.0817451118102955,0.0365575253672283
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-EB","Two 25% tails",0.25,0.9,400,6,FALSE,"directional_recall_fdr_0_10",5,0.672986536019655,0.0925550929432606,0.0413918958969883
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-EB","Unsorted 0-100%",0.25,0.9,400,6,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-NORM","Low + bulk + high",0.25,0.9,400,6,FALSE,"directional_recall_fdr_0_10",5,0.370634134409589,0.0917354927606717,0.0410253595524603
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-NORM","Two 25% tails",0.25,0.9,400,6,FALSE,"directional_recall_fdr_0_10",5,0.306093719087341,0.185112931653045,0.0827850197380961
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-NORM","Unsorted 0-100%",0.25,0.9,400,6,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-original","Low + bulk + high",0.25,0.9,400,6,FALSE,"directional_recall_fdr_0_10",5,0.868373063406247,0.0354536324744739,0.0158553464524435
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-original","Two 25% tails",0.25,0.9,400,6,FALSE,"directional_recall_fdr_0_10",5,0.833764446890479,0.0291680194700445,0.0130443348608114
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-original","Unsorted 0-100%",0.25,0.9,400,6,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-partial","Low + bulk + high",0.25,0.9,400,6,FALSE,"directional_recall_fdr_0_10",5,0.607993388512991,0.0938672757383275,0.0419787218827234
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-partial","Two 25% tails",0.25,0.9,400,6,FALSE,"directional_recall_fdr_0_10",5,0.57757817417923,0.0966377238373955,0.0432177039382536
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-partial","Unsorted 0-100%",0.25,0.9,400,6,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-EB","Low + bulk + high",0.4,0.9,400,4,FALSE,"directional_recall_fdr_0_10",5,0.535422930133345,0.0631856257927255,0.0282574708946797
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-EB","Two 25% tails",0.4,0.9,400,4,FALSE,"directional_recall_fdr_0_10",5,0.523506965802281,0.0454338930770381,0.0203186546805429
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-EB","Unsorted 0-100%",0.4,0.9,400,4,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-NORM","Low + bulk + high",0.4,0.9,400,4,FALSE,"directional_recall_fdr_0_10",5,0.213937575764116,0.0571305718485609,0.0255495684493636
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-NORM","Two 25% tails",0.4,0.9,400,4,FALSE,"directional_recall_fdr_0_10",5,0.211040895536347,0.048488048366065,0.0216845144485638
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-NORM","Unsorted 0-100%",0.4,0.9,400,4,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-original","Low + bulk + high",0.4,0.9,400,4,FALSE,"directional_recall_fdr_0_10",5,0.718050222840925,0.129225735748468,0.0577915059151999
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-original","Two 25% tails",0.4,0.9,400,4,FALSE,"directional_recall_fdr_0_10",5,0.649232700601796,0.0826552448488319,0.0369645492357755
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-original","Unsorted 0-100%",0.4,0.9,400,4,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-partial","Low + bulk + high",0.4,0.9,400,4,FALSE,"directional_recall_fdr_0_10",5,0.476678968780688,0.0821861471943997,0.0367547623870963
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-partial","Two 25% tails",0.4,0.9,400,4,FALSE,"directional_recall_fdr_0_10",5,0.47959708778026,0.0411857939257158,0.0184188469850397
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-partial","Unsorted 0-100%",0.4,0.9,400,4,FALSE,"directional_recall_fdr_0_10",5,0,0,0
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-EB","Low + bulk + high",0.1,0.9,400,4,FALSE,"empirical_fdp_fdr_0_10",5,0.00767045454545454,0.0107991919367887,0.00482954545454545
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-EB","Two 25% tails",0.1,0.9,400,4,FALSE,"empirical_fdp_fdr_0_10",5,0.0037037037037037,0.00828173324999921,0.0037037037037037
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-EB","Unsorted 0-100%",0.1,0.9,400,4,FALSE,"empirical_fdp_fdr_0_10",5,0.2,0.447213595499958,0.2
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-NORM","Low + bulk + high",0.1,0.9,400,4,FALSE,"empirical_fdp_fdr_0_10",5,0.0628713938990956,0.0397008199838396,0.0177547464492695
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-NORM","Two 25% tails",0.1,0.9,400,4,FALSE,"empirical_fdp_fdr_0_10",5,0.0572692225315913,0.0214713649587331,0.00960228632348685
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-NORM","Unsorted 0-100%",0.1,0.9,400,4,FALSE,"empirical_fdp_fdr_0_10",5,0,0,0
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-original","Low + bulk + high",0.1,0.9,400,4,FALSE,"empirical_fdp_fdr_0_10",5,0.103296611698712,0.0552071633744587,0.0246893940300453
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-original","Two 25% tails",0.1,0.9,400,4,FALSE,"empirical_fdp_fdr_0_10",5,0.0307767039162388,0.0244551240247732,0.0109366639435162
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-original","Unsorted 0-100%",0.1,0.9,400,4,FALSE,"empirical_fdp_fdr_0_10",5,0,0,0
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-partial","Low + bulk + high",0.1,0.9,400,4,FALSE,"empirical_fdp_fdr_0_10",5,0.0216477922672157,0.0180536176126795,0.00807382324434777
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-partial","Two 25% tails",0.1,0.9,400,4,FALSE,"empirical_fdp_fdr_0_10",5,0.0211736004108885,0.0131702080177244,0.00588989608108892
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-partial","Unsorted 0-100%",0.1,0.9,400,4,FALSE,"empirical_fdp_fdr_0_10",5,0.2,0.447213595499958,0.2
"moi_0.25_quality_0.6_genes_400_replicates_4","BARCS-EB","Low + bulk + high",0.25,0.6,400,4,FALSE,"empirical_fdp_fdr_0_10",5,0.0266666666666666,0.0596284793999942,0.0266666666666666
"moi_0.25_quality_0.6_genes_400_replicates_4","BARCS-EB","Two 25% tails",0.25,0.6,400,4,FALSE,"empirical_fdp_fdr_0_10",5,0.04,0.0894427190999916,0.04
