"gene","guide","estimate","std_error","t_value","df","p_value","fdr","rho","pearson_null","mean_cpm","converged","control","raw_std_error","raw_t_value","raw_p_value","raw_fdr"
"CDKN1B","CDKN1B_2",0.0359043510999847,0.0842990837110106,0.425916267643787,12,0.677708357663934,0.991470511544439,0.00012468739475448,4487.93790904424,4420.60610421457,TRUE,FALSE,0.0842990837110106,0.425916267643787,0.677708357663934,0.991470511544439
"GPR65","GPR65_5",0.0517319727154101,0.0860958446795072,0.600864918719167,12,0.559108636921115,0.991470511544439,9.19446548787064e-05,3310.60172033122,3125.73682357348,TRUE,FALSE,0.0860958446795072,0.600864918719167,0.559108636921115,0.991470511544439
"STAT1","STAT1_3",0.0271274590617382,0.0684210398659295,0.396478321798299,12,0.698712206835081,0.991470511544439,5.75047712417822e-05,1911.70497784169,3101.14126136276,TRUE,FALSE,0.0684210398659295,0.396478321798299,0.698712206835081,0.991470511544439
"LCP2","LCP2_1",0.162581614772214,0.0928048319951884,1.75186583798399,12,0.105287253128985,0.575856813031998,4.21936705196471e-05,1500.35867463557,1245.53650025605,TRUE,FALSE,0.0928048319951884,1.75186583798399,0.105287253128985,0.575856813031998
"STAT1","STAT1_5",-0.0472755062570253,0.0826273585299427,-0.572153183862141,12,0.577779708053247,0.991470511544439,6.56602112856351e-05,2075.87937531276,2425.36660478829,TRUE,FALSE,0.0826273585299427,-0.572153183862141,0.577779708053247,0.991470511544439
"STAT1","STAT1_4",0.0936419404617085,0.10646858432132,0.8795264918626,12,0.396387365767464,0.948498339515002,0.000121685727753505,3914.6355467825,2705.16506372098,TRUE,FALSE,0.10646858432132,0.8795264918626,0.396387365767464,0.948498339515002
"GPR65","GPR65_2",0.104190874173453,0.0881145825239225,1.1824475721163,12,0.259928144926852,0.929448909667093,0.000150152032093617,5266.46689121233,4883.71698058533,TRUE,FALSE,0.0881145825239225,1.1824475721163,0.259928144926852,0.929448909667093
"LCP2","LCP2_2",0.00247445153368148,0.154841611122369,0.0159805333704901,12,0.987512546274491,0.999852402489395,0.000181032165653301,5816.0939020199,1895.26765558651,TRUE,FALSE,0.154841611122369,0.0159805333704901,0.987512546274491,0.999852402489395
"NTCTRL","NTCTRL_25",0.0623669310281468,0.0808529634483122,0.771362339341053,12,0.455413501588762,0.967399385912699,9.23115024947329e-05,3426.02083903808,3561.42864193783,TRUE,TRUE,0.0808529634483122,0.771362339341053,0.455413501588762,0.967399385912699
"NTCTRL","NTCTRL_4",0.0300381545722843,0.0756819980472654,0.396899597623265,12,0.698409730442578,0.991470511544439,8.28729500198344e-05,2799.54739869883,3648.32019876016,TRUE,TRUE,0.0756819980472654,0.396899597623265,0.698409730442578,0.991470511544439
"ADRB2","ADRB2_3",0.0794533394933632,0.0762508946818951,1.04199878342186,12,0.31795090684689,0.944841380729666,5.87039638552299e-05,2033.85863511699,2550.82016111563,TRUE,FALSE,0.0762508946818951,1.04199878342186,0.31795090684689,0.944841380729666
"STT3B","STT3B_5",0.0754004158555025,0.0801512591765945,0.940726529191206,12,0.365397163947598,0.946458807590111,9.20704680585096e-05,3184.00081836541,3615.74959604019,TRUE,FALSE,0.0801512591765945,0.940726529191206,0.365397163947598,0.946458807590111
"CBLB","CBLB_2",-0.102526909806097,0.0938550682642272,-1.09239609221162,12,0.29610520694896,0.938234651107479,0.000157615467436405,5618.18751358151,4515.72528503667,TRUE,FALSE,0.0938550682642272,-1.09239609221162,0.29610520694896,0.938234651107479
"FDXR","FDXR_3",0.0540523045613203,0.127392378523035,0.424297789145578,12,0.678856020530399,0.991470511544439,7.88864747674049e-05,2729.91824140465,1223.48928862476,TRUE,FALSE,0.127392378523035,0.424297789145578,0.678856020530399,0.991470511544439
"STUB1","STUB1_1",0.0414379607675379,0.112986486767318,0.366751475801476,12,0.720189782291671,0.991470511544439,0.000161600879020911,5093.96238316879,3183.89266354381,TRUE,FALSE,0.112986486767318,0.366751475801476,0.720189782291671,0.991470511544439
"GOLGA1","GOLGA1_4",0.00998079504593078,0.0608005152612289,0.164156422080444,12,0.87234054349071,0.991470511544439,4.89209581009893e-05,1647.55131038859,3345.08295293761,TRUE,FALSE,0.0608005152612289,0.164156422080444,0.87234054349071,0.991470511544439
"GNA13","GNA13_1",0.0990774251006638,0.154301796465076,0.642101565700748,12,0.532882164080169,0.991470511544439,0.000719048266700836,25535.5845728919,7636.80186346847,TRUE,FALSE,0.154301796465076,0.642101565700748,0.532882164080169,0.991470511544439
"ADORA2A","ADORA2A_6",0.0653294865524915,0.0800644920358462,0.815960794745846,12,0.430422014640971,0.960298455240703,8.96101288256368e-05,2986.20332610812,3525.57164789273,TRUE,FALSE,0.0800644920358462,0.815960794745846,0.430422014640971,0.960298455240703
"PPIAL4D","PPIAL4D_3",-0.0695491587870401,0.124531158272026,-0.558488010166233,12,0.586781286480191,0.991470511544439,0.000100593206055574,3559.69901486888,1632.4290964737,TRUE,FALSE,0.124531158272026,-0.558488010166233,0.586781286480191,0.991470511544439
"ADORA2A","ADORA2A_4",0.0591702708547946,0.103376393095016,0.572377010681825,12,0.577632880285954,0.991470511544439,0.000146916536446739,4879.69856120783,3460.79168113121,TRUE,FALSE,0.103376393095016,0.572377010681825,0.577632880285954,0.991470511544439
"NTCTRL","NTCTRL_31",0.0180728039470212,0.0994708365633332,0.181689473733482,12,0.858859335528079,0.991470511544439,0.000136898935355311,4790.65510874086,3480.94530664562,TRUE,TRUE,0.0994708365633332,0.181689473733482,0.858859335528079,0.991470511544439
"NTCTRL","NTCTRL_48",0.0810136695648365,0.0830347596751508,0.975659710243984,12,0.348491908692939,0.946458807590111,0.000110383782064717,3893.40318825381,4039.30997121651,TRUE,TRUE,0.0830347596751508,0.975659710243984,0.348491908692939,0.946458807590111
"CBLB","CBLB_6",0.0296486208767496,0.0896477207767307,0.330723643834627,12,0.746556352741284,0.991470511544439,0.000104894935390704,3579.0070363442,3286.18646619473,TRUE,FALSE,0.0896477207767307,0.330723643834627,0.746556352741284,0.991470511544439
"DGKZ","DGKZ_2",-0.00514445882291165,0.0861834120551873,-0.0596919836455003,12,0.953383533212322,0.991470511544439,0.000104965279328781,3749.77922728389,3558.34858876306,TRUE,FALSE,0.0861834120551873,-0.0596919836455003,0.953383533212322,0.991470511544439
"RHOG","RHOG_4",0.0279622900748137,0.0931243005928917,0.300268457285446,12,0.769110641564038,0.991470511544439,9.5864103086314e-05,3394.28332727136,2782.78395464213,TRUE,FALSE,0.0931243005928917,0.300268457285446,0.769110641564038,0.991470511544439
"NTCTRL","NTCTRL_6",0.0703587391594467,0.0857021190525793,0.820968488728742,12,0.427672878818444,0.960298455240703,0.000119746175623762,4249.24055958969,4110.6313368937,TRUE,TRUE,0.0857021190525793,0.820968488728742,0.427672878818444,0.960298455240703
"FAM76A","FAM76A_2",0.0322379396212683,0.109071392231288,0.295567324866515,12,0.772612532268114,0.991470511544439,0.000160974184059902,5607.48636802306,3403.45400530282,TRUE,FALSE,0.109071392231288,0.295567324866515,0.772612532268114,0.991470511544439
"LCP2","LCP2_4",0.00466695807940762,0.105935069680064,0.0440548922420344,12,0.965585249193644,0.991470511544439,8.06898373707214e-05,2794.58914155936,1809.25957627231,TRUE,FALSE,0.105935069680064,0.0440548922420344,0.965585249193644,0.991470511544439
"CDKN1B","CDKN1B_3",0.0328262947909391,0.116239257800591,0.282402825104516,12,0.782446444776579,0.991470511544439,0.000236430937886883,8640.91132105458,4402.83675156298,TRUE,FALSE,0.116239257800591,0.282402825104516,0.782446444776579,0.991470511544439
"JMJD8","JMJD8_2",-0.0100968576514442,0.0767991409925886,-0.131470971171651,12,0.897581259517271,0.991470511544439,5.52757744358649e-05,2093.24915082805,2364.61844016632,TRUE,FALSE,0.0767991409925886,-0.131470971171651,0.897581259517271,0.991470511544439
"STUB1","STUB1_6",0.109866874120751,0.0974846154401621,1.12701756707641,12,0.281767273851996,0.938234651107479,0.000182913893921844,6448.23954219273,4860.08896450511,TRUE,FALSE,0.0974846154401621,1.12701756707641,0.281767273851996,0.938234651107479
"IL2","IL2_1",0.0281291445149577,0.0806617858094807,0.348729503477612,12,0.73333455552044,0.991470511544439,6.91729980387045e-05,2415.94324545354,2680.35228705403,TRUE,FALSE,0.0806617858094807,0.348729503477612,0.73333455552044,0.991470511544439
"NTCTRL","NTCTRL_12",0.0289311634074693,0.0827097713240589,0.349791360129825,12,0.732557561287722,0.991470511544439,0.000120194760886758,4187.03119410897,4427.07416867563,TRUE,TRUE,0.0827097713240589,0.349791360129825,0.732557561287722,0.991470511544439
"NTCTRL","NTCTRL_15",0.081921174859062,0.0887177750651532,0.923390772580806,12,0.373998004708814,0.946458807590111,9.47565424632304e-05,3319.78198497739,3036.0489603825,TRUE,TRUE,0.0887177750651532,0.923390772580806,0.373998004708814,0.946458807590111
"GOLGA1","GOLGA1_2",0.016726340074208,0.0959785230781113,0.174271696810706,12,0.864557479146869,0.991470511544439,0.000113594158389148,4182.93365624965,3102.89062357084,TRUE,FALSE,0.0959785230781113,0.174271696810706,0.864557479146869,0.991470511544439
"FAM76A","FAM76A_6",0.0331433873071566,0.0893819771165192,0.370806155517801,12,0.717245046380049,0.991470511544439,0.000123055394716855,4218.50444351725,3878.65320710108,TRUE,FALSE,0.0893819771165192,0.370806155517801,0.717245046380049,0.991470511544439
"GNA13","GNA13_4",0.0714117037609976,0.094445538350408,0.756115164445871,12,0.464165453503678,0.969114331407468,0.000144926441843814,4747.24907568554,4095.28139125506,TRUE,FALSE,0.094445538350408,0.756115164445871,0.464165453503678,0.969114331407468
"ADRB2","ADRB2_4",-0.00446488975370641,0.0830196419469291,-0.0537811251530165,12,0.957994535873554,0.991470511544439,0.000101659071929322,3316.26942614957,3715.21760707021,TRUE,FALSE,0.0830196419469291,-0.0537811251530165,0.957994535873554,0.991470511544439
"LRIG3","LRIG3_1",0.0458431131029687,0.0903901481296551,0.507169354753259,12,0.621227050586322,0.991470511544439,8.73353518308308e-05,3053.54075756741,2692.53340294144,TRUE,FALSE,0.0903901481296551,0.507169354753259,0.621227050586322,0.991470511544439
"LRIG3","LRIG3_6",-0.0147898607770982,0.0598366078575224,-0.247170775661524,12,0.808954209472825,0.991470511544439,5.58482635206942e-05,1879.22517571008,3941.83195048848,TRUE,FALSE,0.0598366078575224,-0.247170775661524,0.808954209472825,0.991470511544439
"LRIG3","LRIG3_3",0.0204080881711203,0.0905911487577546,0.225276844934294,12,0.825554709162651,0.991470511544439,9.87558748768221e-05,3317.04023520653,3029.31647161341,TRUE,FALSE,0.0905911487577546,0.225276844934294,0.825554709162651,0.991470511544439
"NTCTRL","NTCTRL_37",-0.00765017113022564,0.0835589800042427,-0.0915541469012332,12,0.928562882797965,0.991470511544439,8.65643588823512e-05,2939.53965411629,3122.97582658604,TRUE,TRUE,0.0835589800042427,-0.0915541469012332,0.928562882797965,0.991470511544439
"NTCTRL","NTCTRL_7",0.00769550552523374,0.0758288246741862,0.10148522752791,12,0.92084129594564,0.991470511544439,8.27262854780746e-05,3148.66964518569,3627.10503480236,TRUE,TRUE,0.0758288246741862,0.10148522752791,0.92084129594564,0.991470511544439
"FAM76A","FAM76A_4",0.0602393867263483,0.08528891430161,0.706297966384257,12,0.493488625758322,0.969114331407468,9.22798883920662e-05,3425.37307562543,3197.51631858341,TRUE,FALSE,0.08528891430161,0.706297966384257,0.493488625758322,0.969114331407468
"GNAS","GNAS_4",-0.0185007654484141,0.0737119066947863,-0.250987476487604,12,0.806069955245028,0.991470511544439,7.6321986385737e-05,2739.03509253195,3541.85440450948,TRUE,FALSE,0.0737119066947863,-0.250987476487604,0.806069955245028,0.991470511544439
"NTCTRL","NTCTRL_30",-0.0569544775186032,0.101841433023494,-0.559246623183948,12,0.586279650349294,0.991470511544439,0.000152548299596281,5298.45537614821,3702.78173139197,TRUE,TRUE,0.101841433023494,-0.559246623183948,0.586279650349294,0.991470511544439
"CDKN1B","CDKN1B_5",0.00949375825785057,0.0821211413189425,0.115606750044774,12,0.909876261627571,0.991470511544439,0.000105928505022824,3405.07057964462,3956.44398176204,TRUE,FALSE,0.0821211413189425,0.115606750044774,0.909876261627571,0.991470511544439
"STAT1","STAT1_1",0.0267740214330856,0.0798790687736499,0.335181942455464,12,0.743274547980246,0.991470511544439,7.90294417631892e-05,2877.02287138314,3121.95456212793,TRUE,FALSE,0.0798790687736499,0.335181942455464,0.743274547980246,0.991470511544439
"CDKN1B","CDKN1B_4",0.0133969903644281,0.0922948223598246,0.145154300337651,12,0.88699861663634,0.991470511544439,0.000150279787489742,5047.53435410916,4441.48858091998,TRUE,FALSE,0.0922948223598246,0.145154300337651,0.88699861663634,0.991470511544439
"FBXO45","FBXO45_1",0.0242254903166626,0.082670358148127,0.293037200507296,12,0.774499403668161,0.991470511544439,9.08132964250022e-05,3177.77999369144,3347.35855082019,TRUE,FALSE,0.082670358148127,0.293037200507296,0.774499403668161,0.991470511544439
"PTGER4","PTGER4_3",0.0553628124079748,0.116351739492392,0.475822816654964,12,0.642745755166264,0.991470511544439,0.000293179066201998,10361.5301007344,5455.33877347533,TRUE,FALSE,0.116351739492392,0.475822816654964,0.642745755166264,0.991470511544439
"ADRB1","ADRB1_4",-0.00290733163373719,0.0706063780092018,-0.0411766148570642,12,0.967832274362016,0.991470511544439,5.99705651929599e-05,2094.85938649146,3035.5339927573,TRUE,FALSE,0.0706063780092018,-0.0411766148570642,0.967832274362016,0.991470511544439
"CBLB","CBLB_1",-0.313949714602709,0.320854822027529,-0.97847902867351,12,0.347152371508089,0.946458807590111,0.00781394916667985,277021.938198025,19883.3198004535,TRUE,FALSE,0.320854822027529,-0.97847902867351,0.347152371508089,0.946458807590111
"H2AFB3","H2AFB3_1",-0.0362812212834625,0.0567388947894404,-0.639441804746165,12,0.534552380983526,0.991470511544439,2.53168079993974e-05,844.905741156833,1999.72900126719,TRUE,FALSE,0.0567388947894404,-0.639441804746165,0.534552380983526,0.991470511544439
"ADRB1","ADRB1_6",0.00682375790929326,0.0865464472166374,0.0788450378813642,12,0.938455415874225,0.991470511544439,9.72873785823995e-05,3551.52438942476,3270.40646702109,TRUE,FALSE,0.0865464472166374,0.0788450378813642,0.938455415874225,0.991470511544439
"IL2","IL2_2",-0.0338708119561564,0.102009254166198,-0.332036659154204,12,0.745589284288628,0.991470511544439,0.000145484673480845,5201.33145967862,3517.68965191484,TRUE,FALSE,0.102009254166198,-0.332036659154204,0.745589284288628,0.991470511544439
"GPR65","GPR65_4",0.00915998692451668,0.0800503420276305,0.114427829944249,12,0.910790957425378,0.991470511544439,0.000107597679796886,3703.19953673647,4230.58671636341,TRUE,FALSE,0.0800503420276305,0.114427829944249,0.910790957425378,0.991470511544439
"NTCTRL","NTCTRL_16",-0.118802118805772,0.153129796060924,-0.775826271971954,12,0.45287113936875,0.967399385912699,0.000491938232813946,17110.1331233208,5296.02441142331,TRUE,TRUE,0.153129796060924,-0.775826271971954,0.45287113936875,0.967399385912699
"RHOG","RHOG_6",-0.0588290845992248,0.120387166258205,-0.48866574758516,12,0.633886852615371,0.991470511544439,0.000132392520453589,4625.57839463029,2297.6342498526,TRUE,FALSE,0.120387166258205,-0.48866574758516,0.633886852615371,0.991470511544439
"GOLGA1","GOLGA1_6",0.0287360485581626,0.0897438644899722,0.320200703652265,12,0.75432291750966,0.991470511544439,0.000101673097510654,3328.65902938296,3178.47687868628,TRUE,FALSE,0.0897438644899722,0.320200703652265,0.75432291750966,0.991470511544439
"CDKN1B","CDKN1B_1",-0.0354844577198891,0.0748001584148069,-0.474390141303028,12,0.643737598752219,0.991470511544439,7.33562605852025e-05,2693.92150973068,3306.8068140959,TRUE,FALSE,0.0748001584148069,-0.474390141303028,0.643737598752219,0.991470511544439
"NTCTRL","NTCTRL_19",0.0102647166009654,0.0568446440572908,0.180574912046597,12,0.859714991552678,0.991470511544439,3.94582433596783e-05,1350.40338859922,3091.73111677715,TRUE,TRUE,0.0568446440572908,0.180574912046597,0.859714991552678,0.991470511544439
"NTCTRL","NTCTRL_35",-0.0711126200971302,0.0800837253281657,-0.887978422653618,12,0.39200346135262,0.946458807590111,7.48809316379663e-05,2539.23667715285,2946.13371031723,TRUE,TRUE,0.0800837253281657,-0.887978422653618,0.39200346135262,0.946458807590111
"NTCTRL","NTCTRL_27",-0.0186718084053655,0.130256879031375,-0.143346044709608,12,0.888395858820521,0.991470511544439,0.000246969935878405,8803.0538192131,3658.364520452,TRUE,TRUE,0.130256879031375,-0.143346044709608,0.888395858820521,0.991470511544439
"NTCTRL","NTCTRL_44",0.0343191558864714,0.0719727558387899,0.476835373142333,12,0.642045193941579,0.991470511544439,7.95533568364421e-05,2877.33531862627,3874.07423980754,TRUE,TRUE,0.0719727558387899,0.476835373142333,0.642045193941579,0.991470511544439
"H2AFB3","H2AFB3_3",-0.0576258237666884,0.109052448164307,-0.528423017884612,12,0.606840613456963,0.991470511544439,0.000108728867444518,3763.13952281666,2300.73472286403,TRUE,FALSE,0.109052448164307,-0.528423017884612,0.606840613456963,0.991470511544439
"PPP6C","PPP6C_3",-0.0596020017056495,0.179425016985984,-0.332183341581099,12,0.745481277100985,0.991470511544439,0.000119228426622817,4064.50850541135,930.502589990844,TRUE,FALSE,0.179425016985984,-0.332183341581099,0.745481277100985,0.991470511544439
"RHOG","RHOG_2",0.0291023985095606,0.0866316601966281,0.33593259604522,12,0.742722498928392,0.991470511544439,7.78733889497045e-05,2633.90847151663,2614.13921940692,TRUE,FALSE,0.0866316601966281,0.33593259604522,0.742722498928392,0.991470511544439
"NTCTRL","NTCTRL_14",-0.0737719489293451,0.0615307560585858,-1.19894429477031,12,0.253689909586596,0.929448909667093,6.53290332589626e-05,2214.74863164666,4363.914482168,TRUE,TRUE,0.0615307560585858,-1.19894429477031,0.253689909586596,0.929448909667093
"H2AFB3","H2AFB3_5",-0.0119315680184864,0.105377321159668,-0.113227095613939,12,0.911722715621462,0.991470511544439,0.000124281193803325,4630.9341221834,2814.53775929004,TRUE,FALSE,0.105377321159668,-0.113227095613939,0.911722715621462,0.991470511544439
"NTCTRL","NTCTRL_32",-0.000613884644623472,0.0981931466829932,-0.00625180743626984,12,0.995114543235732,0.999852402489395,0.000153298545229563,5356.14110926007,4000.74082612407,TRUE,TRUE,0.0981931466829932,-0.00625180743626984,0.995114543235732,0.999852402489395
"FAM76A","FAM76A_3",-0.0503355716819289,0.0845753986097439,-0.595156186188282,12,0.562794544363483,0.991470511544439,9.07077955979401e-05,2848.87819799029,3195.71780237538,TRUE,FALSE,0.0845753986097439,-0.595156186188282,0.562794544363483,0.991470511544439
"GPR65","GPR65_3",-0.047178571568621,0.0795287341540199,-0.593226738366692,12,0.564043302596724,0.991470511544439,8.40830922479926e-05,2811.77076524087,3352.81313961162,TRUE,FALSE,0.0795287341540199,-0.593226738366692,0.564043302596724,0.991470511544439
"RHOG","RHOG_5",-0.0231536381629025,0.0756606733170749,-0.306019456975639,12,0.764833931208516,0.991470511544439,6.12074393720831e-05,2136.27551846471,2697.18091992326,TRUE,FALSE,0.0756606733170749,-0.306019456975639,0.764833931208516,0.991470511544439
"NTCTRL","NTCTRL_47",-0.0444226816192786,0.113275932841324,-0.392163458777298,12,0.70181338452271,0.991470511544439,0.000162025975972311,5712.7357746557,3176.00581614841,TRUE,TRUE,0.113275932841324,-0.392163458777298,0.70181338452271,0.991470511544439
"NTCTRL","NTCTRL_33",-0.0352185566564221,0.112595835961929,-0.312787381127755,12,0.759811352091695,0.991470511544439,0.000187894392662961,6875.98355791635,3727.9328262305,TRUE,TRUE,0.112595835961929,-0.312787381127755,0.759811352091695,0.991470511544439
"ADORA2A","ADORA2A_3",0.0258856405925262,0.108097219858123,0.239466293642898,12,0.814785329314622,0.991470511544439,0.000173240990149183,5758.53803212289,3729.23056525012,TRUE,FALSE,0.108097219858123,0.239466293642898,0.814785329314622,0.991470511544439
"ADRB2","ADRB2_6",-0.0275075248974797,0.0791655687963924,-0.34746829102216,12,0.734257825647027,0.991470511544439,0.000123224179370503,4093.62250911923,4956.06326581436,TRUE,FALSE,0.0791655687963924,-0.34746829102216,0.734257825647027,0.991470511544439
"ADRB1","ADRB1_5",0.00341169551845097,0.0684279507444028,0.0498582155586478,12,0.961055646489781,0.991470511544439,6.38674080524019e-05,2218.23549459755,3442.09691266552,TRUE,FALSE,0.0684279507444028,0.0498582155586478,0.961055646489781,0.991470511544439
"STUB1","STUB1_3",0.0604965118531321,0.0963476448278339,0.627898190570563,12,0.541835715550125,0.991470511544439,0.000143500776447851,5044.32867401351,3893.50595074632,TRUE,FALSE,0.0963476448278339,0.627898190570563,0.541835715550125,0.991470511544439
"P2RY8","P2RY8_3",-0.0810486008103879,0.108572504460634,-0.74649287324651,12,0.469742757335328,0.969114331407468,0.00017308140387995,6315.43893265502,3698.3495934879,TRUE,FALSE,0.108572504460634,-0.74649287324651,0.469742757335328,0.969114331407468
"ALDH3B1","ALDH3B1_3",-0.063822703464431,0.0800058788517619,-0.797725171954979,12,0.440530576069804,0.960298455240703,8.57126624548849e-05,2885.03173538104,3377.20331361046,TRUE,FALSE,0.0800058788517619,-0.797725171954979,0.440530576069804,0.960298455240703
"FBXO45","FBXO45_3",-0.00436299673679954,0.0792770764139359,-0.0550347834980526,12,0.957016430768769,0.991470511544439,8.10583712689966e-05,2716.30739579826,3250.01566822564,TRUE,FALSE,0.0792770764139359,-0.0550347834980526,0.957016430768769,0.991470511544439
"PPIAL4D","PPIAL4D_6",0.0270573598063081,0.0535207939391385,0.505548550663814,12,0.622331008089266,0.991470511544439,3.06464874294516e-05,1077.59139917787,2715.85094230797,TRUE,FALSE,0.0535207939391385,0.505548550663814,0.622331008089266,0.991470511544439
"NTCTRL","NTCTRL_41",-0.0350674069881037,0.0809952977342527,-0.432956084724333,12,0.67272627597348,0.991470511544439,0.000113720456802782,3735.79277817583,4369.06640032317,TRUE,TRUE,0.0809952977342527,-0.432956084724333,0.67272627597348,0.991470511544439
"DGKZ","DGKZ_3",-0.0462735305482459,0.106038966302959,-0.436382323984941,12,0.670307362824843,0.991470511544439,0.000232184297760116,8071.83418372021,5200.44511121545,TRUE,FALSE,0.106038966302959,-0.436382323984941,0.670307362824843,0.991470511544439
"FAM76A","FAM76A_5",-0.0339205687420469,0.0644633249454692,-0.526199490496977,12,0.608337815584723,0.991470511544439,5.49309981796293e-05,1917.43215573866,3339.40320773549,TRUE,FALSE,0.0644633249454692,-0.526199490496977,0.608337815584723,0.991470511544439
"PPP6C","PPP6C_2",0.013684226601497,0.129525485572902,0.105648911802728,12,0.917606417386877,0.991470511544439,8.02592199980653e-05,2386.35079929499,1203.02904106937,TRUE,FALSE,0.129525485572902,0.105648911802728,0.917606417386877,0.991470511544439
"CDKN1B","CDKN1B_6",0.00475995704688598,0.127891318407702,0.0372187659502564,12,0.970922570739012,0.991470511544439,0.000196668403775154,6710.19402976464,3020.88316815008,TRUE,FALSE,0.127891318407702,0.0372187659502564,0.970922570739012,0.991470511544439
"ADRB2","ADRB2_1",-0.0646927641253307,0.100281240707658,-0.645113319986982,12,0.530994514150894,0.991470511544439,0.000130067014765486,4727.81870513462,3256.98535357343,TRUE,FALSE,0.100281240707658,-0.645113319986982,0.530994514150894,0.991470511544439
"NTCTRL","NTCTRL_11",0.0309603948478756,0.0812008339774997,0.381281734821277,12,0.709659131785599,0.991470511544439,9.51130583353067e-05,3349.00066402757,3634.96012001257,TRUE,TRUE,0.0812008339774997,0.381281734821277,0.709659131785599,0.991470511544439
"STUB1","STUB1_5",-0.00733410253027694,0.0977658196666547,-0.0750170412858351,12,0.941437239762402,0.991470511544439,0.000146386637820262,4919.55481869729,3853.87342624451,TRUE,FALSE,0.0977658196666547,-0.0750170412858351,0.941437239762402,0.991470511544439
"DGKZ","DGKZ_1",-0.0594465297610391,0.120472712508374,-0.49344393865878,12,0.630605876924322,0.991470511544439,0.000287959303786034,10062.7120843043,4996.04864951306,TRUE,FALSE,0.120472712508374,-0.49344393865878,0.630605876924322,0.991470511544439
"CBLB","CBLB_4",-0.0973982448982007,0.113946289309316,-0.854773292650235,12,0.409417926503266,0.959432795319881,0.000269721742164046,9313.55311825215,5242.1420905444,TRUE,FALSE,0.113946289309316,-0.854773292650235,0.409417926503266,0.959432795319881
"NTCTRL","NTCTRL_20",-0.038203800423474,0.090727224288568,-0.421084197417554,12,0.681137269689451,0.991470511544439,0.000127181701630938,4179.82749457901,3890.83190074331,TRUE,TRUE,0.090727224288568,-0.421084197417554,0.681137269689451,0.991470511544439
