gene,guide,estimate,std_error,t_value,df,p_value,fdr,rho,mean_cpm,converged,control,dispersion_boundary,raw_std_error,raw_t_value,raw_p_value,raw_fdr
ALDH3B1,ALDH3B1_4,0.3028444345564758,0.15855844453754317,1.909986159613018,5,0.11438829691759289,0.7102715180697047,0.00015407182298138585,3149.8046301764557,true,false,false,0.15855844453754317,1.909986159613018,0.11438829691759289,0.7102715180697047
RASA2,RASA2_1,0.5131473527916847,0.24076889695246753,2.1312858898588964,5,0.08626356720817084,0.6224965525562599,0.0004485597741540153,4146.37492472046,true,false,false,0.24076889695246753,2.1312858898588964,0.08626356720817084,0.6224965525562599
RHOG,RHOG_4,-0.07695870302700025,0.2417566679557302,-0.3183312529815836,5,0.7631004822458627,0.9707892086745932,0.0005561706782216162,4791.725392033025,true,false,false,0.2417566679557302,-0.3183312529815836,0.7631004822458627,0.9707892086745932
NFKBIA,NFKBIA_3,0.3002693963405634,0.06766353271313501,4.437684293156546,5,0.0067794441408823266,0.3022348965904772,0.00006535552259878449,7380.795130086795,true,false,false,0.06766353271313501,4.437684293156546,0.0067794441408823266,0.3022348965904772
STUB1,STUB1_6,0.3160616446626261,0.15204692609394774,2.0787111767543127,5,0.09221282406251124,0.6287640083937468,0.00022115304912122076,4932.363221684733,true,false,false,0.15204692609394774,2.0787111767543127,0.09221282406251124,0.6287640083937468
TNFAIP3,TNFAIP3_4,0.16999051745674543,0.15841228590479692,1.073089227175895,5,0.3322681297668705,0.9382886371111536,0.00022908070490774851,4624.816658971045,true,false,false,0.15841228590479692,1.073089227175895,0.3322681297668705,0.9382886371111536
DGKZ,DGKZ_3,0.18028588836494425,0.24730796463183363,0.7289934581497814,5,0.49870541063085905,0.9707892086745932,0.00046559531657024405,3854.4999355247637,true,false,false,0.24730796463183363,0.7289934581497814,0.49870541063085905,0.9707892086745932
GNAS,GNAS_6,0.2793678801112181,0.11013620660390129,2.53656711744167,5,0.05211124089421811,0.5970382879355663,0.00010994848887518064,4653.462976877609,true,false,false,0.11013620660390129,2.53656711744167,0.05211124089421811,0.5970382879355663
STUB1,STUB1_5,0.3874835163643988,0.17161574058784831,2.2578553402917607,5,0.07354908836454403,0.6224965525562599,0.0002485663945689604,4402.899721268568,true,false,false,0.17161574058784831,2.2578553402917607,0.07354908836454403,0.6224965525562599
NTCTRL,NTCTRL_26,-0.3627509931877136,0.2039306257711858,-1.7787960578060866,5,0.13540472387765168,0.7408557289415189,0.0002157105278203318,2689.556757353736,true,true,false,0.2039306257711858,-1.7787960578060866,0.13540472387765168,0.7408557289415189
LCP2,LCP2_5,-0.6183694872137312,0.22985420490540048,-2.690268326690953,5,0.04328478314009154,0.550335099924021,0.0001327024489977397,1383.995185053412,true,false,false,0.22985420490540048,-2.690268326690953,0.04328478314009154,0.550335099924021
STAT1,STAT1_4,0.17731580445237052,0.22521249857296824,0.7873266607133736,5,0.46675410292220554,0.9707892086745932,0.0004438274699860039,4432.882555207593,true,false,false,0.22521249857296824,0.7873266607133736,0.46675410292220554,0.9707892086745932
PTGER4,PTGER4_1,0.23874817117633407,0.11481964259114782,2.0793321228709405,5,0.0921400872552916,0.6287640083937468,0.0000850258172539476,3291.643902592622,true,false,false,0.11481964259114782,2.0793321228709405,0.0921400872552916,0.6287640083937468
