"gene","n_guides","barcs_estimate","barcs_p","barcs_fdr","barcs_agreement","barcs_null_scale","barcs_control_scale","barcs_control_scale_fdr","mageck_lfc","mageck_score","mageck_p","mageck_fdr","mageck_enriched","barcs_rank","mageck_rank"
"NPEPL1",6,-0.303223868127664,0.0560721471463501,0.669899448371495,0.833333333333333,1.6840302347606,1.4966805594784,0.374603332133231,-0.62029,0.00059743,0.00085407,0.039243,FALSE,1585,807
"EPB41",6,-0.25460974173332,0.0706658309359713,0.72478901390426,0.666666666666667,1.6840302347606,1.4966805594784,0.428293117403505,-0.59251,0.00061362,0.00087943,0.039829,FALSE,1842,816
"PRMT6",6,0.32144291522929,0.0519065284824672,0.656444563541602,0.833333333333333,1.6840302347606,1.4966805594784,0.360355779822336,0.61339,0.00062479,0.00088414,0.041278,TRUE,1499,818
"GPR34",6,0.281436469839938,0.0282345224062191,0.539928316578605,0.833333333333333,1.6840302347606,1.4966805594784,0.257355487021676,0.53848,0.00063064,0.00088989,0.041278,TRUE,991,822
"RFC5",6,0.284886107400148,0.0338610150783784,0.570532902723863,0.833333333333333,1.6840302347606,1.4966805594784,0.284031000001861,0.5561,0.00064218,0.00090192,0.041342,TRUE,1123,830
"ZNF713",6,-0.14132764912809,0.31962523213605,0.9548728153774,0.666666666666667,1.6840302347606,1.4966805594784,0.782904026844223,-0.52439,0.00065163,0.00093225,0.041452,FALSE,6311,833
"PATZ1",6,0.289997550485652,0.0243584489205255,0.501715283411909,1,1.6840302347606,1.4966805594784,0.230992637218625,0.54977,0.00065583,0.00090663,0.041358,TRUE,920,836
"SPA17",3,0.359095414800953,0.0373483879944959,0.593880067272076,1,1.6840302347606,1.4966805594784,0.302153352731305,0.8457,0.00065846,0.00083524,0.040543,TRUE,1192,838
"HMGA2",6,-0.330399435251688,0.0226697921051866,0.488412002236377,0.666666666666667,1.6840302347606,1.4966805594784,0.221133188990887,-0.59321,0.00066891,0.00096573,0.042423,FALSE,878,843
"TCTN1",6,0.127346038621901,0.359012101866132,0.975233799549419,0.666666666666667,1.6840302347606,1.4966805594784,0.818189572996061,0.56793,0.00067623,0.00104,0.046422,TRUE,6942,851
"SETSIP",6,0.262973186610352,0.0858305051854517,0.755898181693602,0.833333333333333,1.6840302347606,1.4966805594784,0.466884147240286,0.52618,0.00067659,0.00104,0.046422,TRUE,2145,852
"FEM1C",6,-0.241492652333335,0.129457241803237,0.838730832311271,0.666666666666667,1.6840302347606,1.4966805594784,0.567696845684194,-0.5959,0.00067705,0.0010531,0.045792,FALSE,2915,853
"IRF4",6,0.308458641343115,0.0217855033386852,0.480313412888061,1,1.6840302347606,1.4966805594784,0.215507238229222,0.54207,0.00072309,0.0011043,0.047622,TRUE,859,881
"KCTD10",6,-0.336808972810971,0.0747521709380168,0.728383069395159,1,1.6840302347606,1.4966805594784,0.43599656597644,-0.78258,0.00069632,0.0010975,0.047437,FALSE,1939,866
"FAM135A",6,-0.291488095369551,0.0557389408726443,0.669220068578521,0.833333333333333,1.6840302347606,1.4966805594784,0.373652120861067,-0.63501,0.00070038,0.0011229,0.048312,FALSE,1578,868
"SVIL",6,0.198106316472383,0.140993324136252,0.858633502043245,0.833333333333333,1.6840302347606,1.4966805594784,0.591950658650607,0.57288,0.00070521,0.0010787,0.047053,TRUE,3102,872
"RETSAT",5,0.235590950493614,0.0845671042424267,0.752825165519306,0.8,1.6840302347606,1.4966805594784,0.463243301803782,0.55721,0.00071367,0.0010442,0.046422,TRUE,2122,874
"TCEAL8",6,-0.132568654936039,0.323829687261744,0.955783396099769,0.833333333333333,1.6840302347606,1.4966805594784,0.786085531766425,-0.58885,0.00071544,0.001132,0.048312,FALSE,6386,875
"RNF169",6,0.25504166604091,0.0814179822905585,0.745774564969529,0.666666666666667,1.6840302347606,1.4966805594784,0.455048556136731,0.58925,0.00072059,0.0011043,0.047622,TRUE,2063,880
"SPRY2",6,-0.372526728681514,0.0229232911651305,0.488412002236377,1,1.6840302347606,1.4966805594784,0.221820519598099,-0.6757,0.00072364,0.0011428,0.048615,FALSE,887,882
"ACRBP",6,0.319495130048774,0.0229047937019442,0.488412002236377,0.833333333333333,1.6840302347606,1.4966805594784,0.221820519598099,0.50824,0.00078242,0.0011765,0.048843,TRUE,886,910
"ARHGEF39",6,0.171724770879467,0.195359155247,0.919909653356365,0.666666666666667,1.6840302347606,1.4966805594784,0.680436247176121,0.59266,0.00074599,0.0011252,0.048086,TRUE,4010,887
"WISP3",6,0.247277877409148,0.0395224406551299,0.607569448320757,0.833333333333333,1.6840302347606,1.4966805594784,0.313203289664499,0.58897,0.00075493,0.0011467,0.048782,TRUE,1233,889
"NDUFS8",6,0.245491422093793,0.0716959355239929,0.72572685860687,0.666666666666667,1.6840302347606,1.4966805594784,0.43031067673724,0.53595,0.00076066,0.0011624,0.048819,TRUE,1866,898
"CASP8",6,0.425857646688862,0.0558483085563641,0.669685469857287,1,1.6840302347606,1.4966805594784,0.37407948143909,0.63152,0.00081418,0.0012162,0.049622,TRUE,1580,927
